Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
Closeness Constraints for Separation of Duties in Cloud Databases as an Optimization Problem;Data Analytics;;;;10.1007/978-3-319-60795-5_14;Ferdinand BollweinLena Wiese;2017;http://link.springer.com/chapter/10.1007/978-3-319-60795-5_14;Chapter
PE-BPMN: Privacy-Enhanced Business Process Model and Notation;Business Process Management;;;;10.1007/978-3-319-65000-5_3;Pille PullonenRaimundas MatulevičiusDan Bogdanov;2017;http://link.springer.com/chapter/10.1007/978-3-319-65000-5_3;Chapter
On Run-Time Enforcement of Authorization Constraints in Security-Sensitive Workflows;Software Engineering and Formal Methods;;;;10.1007/978-3-319-66197-1_13;Daniel Ricardo dos SantosSilvio Ranise;2017;http://link.springer.com/chapter/10.1007/978-3-319-66197-1_13;Chapter
Improving the Verifiability of the Estonian Internet Voting Scheme;Electronic Voting;;;;10.1007/978-3-319-52240-1_6;Sven HeibergTarvi MartensPriit VinkelJan Willemson;2017;http://link.springer.com/chapter/10.1007/978-3-319-52240-1_6;Chapter
Review of Existing Analysis Tools for SELinux Security Policies: Challenges and a Proposed Solution;E-Technologies: Embracing the Internet of Things;;;;10.1007/978-3-319-59041-7_7;Amir EamanBahman SistanyAmy Felty;2017;http://link.springer.com/chapter/10.1007/978-3-319-59041-7_7;Chapter
Tree-Based Cryptographic Access Control;Computer Security – ESORICS 2017;;;;10.1007/978-3-319-66402-6_5;James AldermanNaomi FarleyJason Crampton;2017;http://link.springer.com/chapter/10.1007/978-3-319-66402-6_5;Chapter
Designing a Secure Data Retrieval Strategy Using NoSQL Database;Distributed Computing and Internet Technology;;;;10.1007/978-3-319-50472-8_20;Sayantani SahaTanusree ParbatSarmistha Neogy;2017;http://link.springer.com/chapter/10.1007/978-3-319-50472-8_20;Chapter
Assisted Authoring, Analysis and Enforcement of Access Control Policies in the Cloud;ICT Systems Security and Privacy Protection;;;;10.1007/978-3-319-58469-0_20;Umberto MorelliSilvio Ranise;2017;http://link.springer.com/chapter/10.1007/978-3-319-58469-0_20;Chapter
A Framework for Safety-Critical Process Management in Engineering Projects;Data-Driven Process Discovery and Analysis;;;;10.1007/978-3-319-53435-0_1;Saimir BalaCristina CabanillasAlois HaselböckGiray HavurJan MendlingAxel PolleresSimon SperlSimon Steyskal;2017;http://link.springer.com/chapter/10.1007/978-3-319-53435-0_1;Chapter
Weak, Strong and Dynamic Controllability of Access-Controlled Workflows Under Conditional Uncertainty;Business Process Management;;;;10.1007/978-3-319-65000-5_14;Matteo ZavatteriCarlo CombiRoberto PosenatoLuca Viganò;2017;http://link.springer.com/chapter/10.1007/978-3-319-65000-5_14;Chapter
Fast Distributed Evaluation of Stateful Attribute-Based Access Control Policies;Data and Applications Security and Privacy XXXI;;;;10.1007/978-3-319-61176-1_6;Thang BuiScott D. StollerShikhar Sharma;2017;http://link.springer.com/chapter/10.1007/978-3-319-61176-1_6;Chapter
Defense in Depth Formulation and Usage in Dynamic Access Control;Principles of Security and Trust;;;;10.1007/978-3-662-54455-6_12;Ridha KhedriOwain JonesMohammed Alabbad;2017;http://link.springer.com/chapter/10.1007/978-3-662-54455-6_12;Chapter
Security Analysis of Administrative Role-Based Access Control Policies with Contextual Information;Future Data and Security Engineering;;;;10.1007/978-3-319-70004-5_17;Khai Kim Quoc DinhTuan Duc TranAnh Truong;2017;http://link.springer.com/chapter/10.1007/978-3-319-70004-5_17;Chapter
Very High Order Masking: Efficient Implementation and Security Evaluation;Cryptographic Hardware and Embedded Systems – CHES 2017;;;;10.1007/978-3-319-66787-4_30;Anthony JournaultFrançois-Xavier Standaert;2017;http://link.springer.com/chapter/10.1007/978-3-319-66787-4_30;Chapter
Practical Extensions of Trust Management Credentials;Advances in Network Systems;;;;10.1007/978-3-319-44354-6_10;Anna FelknerAdam Kozakiewicz;2017;http://link.springer.com/chapter/10.1007/978-3-319-44354-6_10;Chapter
Could the Outsourcing of Incident Response Management Provide a Blueprint for Managing Other Cloud Security Requirements?;Enterprise Security;;;;10.1007/978-3-319-54380-2_2;Bob DuncanMark WhittingtonMartin Gilje JaatunAlfredo Ramiro Reyes Zúñiga;2017;http://link.springer.com/chapter/10.1007/978-3-319-54380-2_2;Chapter
Keymill: Side-Channel Resilient Key Generator, A New Concept for SCA-Security by Design;Selected Areas in Cryptography – SAC 2016;;;;10.1007/978-3-319-69453-5_12;Mostafa TahaArash Reyhani-MasolehPatrick Schaumont;2017;http://link.springer.com/chapter/10.1007/978-3-319-69453-5_12;Chapter
Towards the Integration of Security Practices in the Software Implementation Process of ISO/IEC 29110: A Mapping;Systems, Software and Services Process Improvement;;;;10.1007/978-3-319-64218-5_1;Mary-Luz Sánchez-GordónRicardo Colomo-PalaciosAlex SánchezAntonio de Amescua SecoXabier Larrucea;2017;http://link.springer.com/chapter/10.1007/978-3-319-64218-5_1;Chapter
On the Statistical Properties of Syndrome Trellis Coding;Digital Forensics and Watermarking;;;;10.1007/978-3-319-64185-0_25;Olaf Markus KöhlerCecilia PasquiniRainer Böhme;2017;http://link.springer.com/chapter/10.1007/978-3-319-64185-0_25;Chapter
Side-Channel Analysis of Keymill;Constructive Side-Channel Analysis and Secure Design;;;;10.1007/978-3-319-64647-3_9;Christoph DobraunigMaria EichlsederThomas KorakFlorian Mendel;2017;http://link.springer.com/chapter/10.1007/978-3-319-64647-3_9;Chapter
Assessing Business Processes by Checking Transaction Documents for Inconsistency Risks and a Tool for Risk Assessment;Business Modeling and Software Design;;;;10.1007/978-3-319-57222-2_4;Takafumi KomotoKokichi FutatsugiNobukazu Yoshioka;2017;http://link.springer.com/chapter/10.1007/978-3-319-57222-2_4;Chapter
Parameterized Resiliency Problems via Integer Linear Programming;Algorithms and Complexity;;;;10.1007/978-3-319-57586-5_15;Jason CramptonGregory GutinMartin KouteckýRémi Watrigant;2017;http://link.springer.com/chapter/10.1007/978-3-319-57586-5_15;Chapter
Toward Group-Based User-Attribute Policies in Azure-Like Access Control Systems;Data and Applications Security and Privacy XXXI;;;;10.1007/978-3-319-61176-1_20;Anna Lisa FerraraAnna SquicciariniCong LiaoTruc L. Nguyen;2017;http://link.springer.com/chapter/10.1007/978-3-319-61176-1_20;Chapter
An Extension of QSL for E-voting Systems;Advances in Computer Science and Ubiquitous Computing;;;;10.1007/978-981-10-3023-9_14;Yuan ZhouHongbiao GaoJingde Cheng;2017;http://link.springer.com/chapter/10.1007/978-981-10-3023-9_14;Chapter
The Importance to Manage Data Protection in the Right Way: Problems and Solutions;Optimization and Decision Science: Methodologies and Applications;;;;10.1007/978-3-319-67308-0_8;Hassan MokalledDaniele DebertolErmete MedaConcetta Pragliola;2017;http://link.springer.com/chapter/10.1007/978-3-319-67308-0_8;Chapter
Deterrence, Detection, and Investigation of Economic Fraud and Auditor’s Responsibilities Relating to Audit of Financial Statements According to International Standards;Advances in Applied Economic Research;;;;10.1007/978-3-319-48454-9_49;John VelentzasGeorgia BroniNick Kartalis;2017;http://link.springer.com/chapter/10.1007/978-3-319-48454-9_49;Chapter
Business Process Management Systems in Support of Corporate Governance: Applying Orlikowski’s Theoretical Lens;Information Systems;;;;10.1007/978-3-319-65930-5_46;Henk PretoriusAlta van der MerweKnut Hinkelmann;2017;http://link.springer.com/chapter/10.1007/978-3-319-65930-5_46;Chapter
Adapting Enterprise Security Approaches for Evolving Cloud Processing and Networking Models;Computer Network Security;;;;10.1007/978-3-319-65127-9_2;Andrew Hutchison;2017;http://link.springer.com/chapter/10.1007/978-3-319-65127-9_2;Chapter
On the Hardness of Separation of Duties Problems for Cloud Databases;Trust, Privacy and Security in Digital Business;;;;10.1007/978-3-319-98385-1_3;Ferdinand BollweinLena Wiese;2018;http://link.springer.com/chapter/10.1007/978-3-319-98385-1_3;Chapter
A Comparative Study on Access Control Models and Security Requirements in Workflow Systems;Innovations in Bio-Inspired Computing and Applications;;;;10.1007/978-3-319-76354-5_33;Monsef BoughrousHanan El Bakkali;2018;http://link.springer.com/chapter/10.1007/978-3-319-76354-5_33;Chapter
A Conceptual Framework of Security Requirements in Multi-cloud Environment;Services – SERVICES 2018;;;;10.1007/978-3-319-94472-2_1;Hamad WittiChirine Ghedira GueganElhadj Benkhelifa;2018;http://link.springer.com/chapter/10.1007/978-3-319-94472-2_1;Chapter
Advanced Simulation of Resource Constructs in Business Process Models;Business Process Management Forum;;;;10.1007/978-3-319-98651-7_10;Sander P. F. PetersRemco M. DijkmanPaul W. P. J. Grefen;2018;http://link.springer.com/chapter/10.1007/978-3-319-98651-7_10;Chapter
The Need for Compliance Verification in Collaborative Business Processes;Collaborative Networks of Cognitive Systems;;;;10.1007/978-3-319-99127-6_19;John Paul KasseLai XuPaul deVriezeYuewei Bai;2018;http://link.springer.com/chapter/10.1007/978-3-319-99127-6_19;Chapter
Mining Expressive and Executable Resource-Aware Imperative Process Models;Enterprise, Business-Process and Information Systems Modeling;;;;10.1007/978-3-319-91704-7_1;Cristina CabanillasStefan SchönigChristian SturmJan Mendling;2018;http://link.springer.com/chapter/10.1007/978-3-319-91704-7_1;Chapter
CloudDBGuard: Enabling Sorting and Searching on Encrypted Data in NoSQL Cloud Databases;Big Data Analytics and Knowledge Discovery;;;;10.1007/978-3-319-98539-8_20;Tim WaageLena Wiese;2018;http://link.springer.com/chapter/10.1007/978-3-319-98539-8_20;Chapter
Extending BPSim Based on Workflow Resource Patterns;Business Information Systems;;;;10.1007/978-3-319-93931-5_15;Nehal AfifiAhmed AwadHisham M. Abdelsalam;2018;http://link.springer.com/chapter/10.1007/978-3-319-93931-5_15;Chapter
Detecting Conflicts Between Data-Minimization and Security Requirements in Business Process Models;Modelling Foundations and Applications;;;;10.1007/978-3-319-92997-2_12;Qusai RamadanDaniel StrüberMattia SalnitriVolker RiedigerJan Jürjens;2018;http://link.springer.com/chapter/10.1007/978-3-319-92997-2_12;Chapter
From Security-by-Design to the Identification of Security-Critical Deviations in Process Executions;Information Systems in the Big Data Era;;;;10.1007/978-3-319-92901-9_19;Mattia SalnitriMahdi AlizadehDaniele GiovanellaNicola ZannonePaolo Giorgini;2018;http://link.springer.com/chapter/10.1007/978-3-319-92901-9_19;Chapter
Design of a Secure Public Accounts System for Enhanced War Against Corruption Using Intelligent Software Agent;e-Infrastructure and e-Services for Developing Countries;;;;10.1007/978-3-319-98827-6_23;Olugbemiga Solomon PopoọlaKayọde Boniface AleseAyọdele Solomon KupoluyiCaleb Ayọdeji EhinjuAdebayọ Olusọla Adetunmibi;2018;http://link.springer.com/chapter/10.1007/978-3-319-98827-6_23;Chapter
Review of CIDS and Techniques of Detection of Malicious Insiders in Cloud-Based Environment;Cyber Security;;;;10.1007/978-981-10-8536-9_11;Priya OberoiSumit Mittal;2018;http://link.springer.com/chapter/10.1007/978-981-10-8536-9_11;Chapter
Privacy Preserving and Resilient Cloudified IoT Architecture to Support eHealth Systems;Interoperability, Safety and Security in IoT;;;;10.1007/978-3-319-93797-7_15;Jarkko PaavolaJani Ekqvist;2018;http://link.springer.com/chapter/10.1007/978-3-319-93797-7_15;Chapter
Techniques for Detecting, Preventing and Mitigating Distributed Denial of Service (DDoS) Attacks;Information Technology - New Generations;;;;10.1007/978-3-319-54978-1_113;Judith Clarisse Essome Epoh;2018;http://link.springer.com/chapter/10.1007/978-3-319-54978-1_113;Chapter
Association Rules for Anomaly Detection and Root Cause Analysis in Process Executions;Advanced Information Systems Engineering;;;;10.1007/978-3-319-91563-0_1;Kristof BöhmerStefanie Rinderle-Ma;2018;http://link.springer.com/chapter/10.1007/978-3-319-91563-0_1;Chapter
Workflow-Aware Security of Integrated Mobility Services;Computer Security;;;;10.1007/978-3-319-98989-1_1;Prabhakaran KasinathanJorge Cuellar;2018;http://link.springer.com/chapter/10.1007/978-3-319-98989-1_1;Chapter
Attribute-Based Encryption as a Service for Access Control in Large-Scale Organizations;Foundations and Practice of Security;;;;10.1007/978-3-319-75650-9_1;Johannes BlömerPeter GüntherVolker KrummelNils Löken;2018;http://link.springer.com/chapter/10.1007/978-3-319-75650-9_1;Chapter
A Cooperative RBAC-Based IoTs Server with Trust Evaluation Mechanism;IoT as a Service;;;;10.1007/978-3-030-00410-1_5;Hsing-Chung Chen;2018;http://link.springer.com/chapter/10.1007/978-3-030-00410-1_5;Chapter
A Valid BPMN Extension for Supporting Security Requirements Based on Cyber Security Ontology;Model and Data Engineering;;;;10.1007/978-3-030-00856-7_14;Mohamed El Amine CherguiSidi Mohamed Benslimane;2018;http://link.springer.com/chapter/10.1007/978-3-030-00856-7_14;Chapter
An SDN-Based Wireless Authentication and Access Control Security Solution;Frontiers in Cyber Security;;;;10.1007/978-981-13-3095-7_14;Yanyan HanGuohao LiBinbin Feng;2018;http://link.springer.com/chapter/10.1007/978-981-13-3095-7_14;Chapter
Trivariate Polynomial Based Key Management Scheme (TPB-KMS) in Hierarchical Wireless Sensor Networks;Ambient Communications and Computer Systems;;;;10.1007/978-981-10-7386-1_25;Aarti Gautam DinkerVidushi Sharma;2018;http://link.springer.com/chapter/10.1007/978-981-10-7386-1_25;Chapter
"$$SoNeUCON_{ABC}Pro$$
                
                  
                    
                      S
                      o
                      N
                      e
                      U
                      C
                      O
                      
                        N
                        
                          ABC
                        
                      
                      P
                      r
                      o
                    
                  
                
              : An Access Control Model for Social Networks with Translucent User Provenance";Security and Privacy in Communication Networks;;;;10.1007/978-3-319-78816-6_17;Lorena González-ManzanoMark SlaymakerJose M. de FuentesDimitris Vayenas;2018;http://link.springer.com/chapter/10.1007/978-3-319-78816-6_17;Chapter
Interoperability of BPMN and MAML for Model-Driven Development of Business Apps;Business Modeling and Software Design;;;;10.1007/978-3-319-94214-8_10;Christoph Rieger;2018;http://link.springer.com/chapter/10.1007/978-3-319-94214-8_10;Chapter
A UML Profile for Privacy-Aware Data Lifecycle Models;Computer Security;;;;10.1007/978-3-319-72817-9_13;Majed AlshammariAndrew Simpson;2018;http://link.springer.com/chapter/10.1007/978-3-319-72817-9_13;Chapter
Security Infrastructure for Service Oriented Architectures at the Tactical Edge;Complex, Intelligent, and Software Intensive Systems;;;;10.1007/978-3-319-61566-0_29;Vasileios GkioulosStephen D. Wolthusen;2018;http://link.springer.com/chapter/10.1007/978-3-319-61566-0_29;Chapter
Into Organizational Structure Simplicity;Information Systems Architecture and Technology: Proceedings of 38th International Conference on Information Systems Architecture and Technology – ISAT 2017;;;;10.1007/978-3-319-67223-6_17;Katarzyna TworekMarian HopejJanusz Martan;2018;http://link.springer.com/chapter/10.1007/978-3-319-67223-6_17;Chapter
Threat Poker: Solving Security and Privacy Threats in Agile Software Development;Secure IT Systems;;;;10.1007/978-3-030-03638-6_29;Hanne RyggeAudun Jøsang;2018;http://link.springer.com/chapter/10.1007/978-3-030-03638-6_29;Chapter
Cyber Hygiene: The Big Picture;Secure IT Systems;;;;10.1007/978-3-030-03638-6_18;Kaie MaennelSten MäsesOlaf Maennel;2018;http://link.springer.com/chapter/10.1007/978-3-030-03638-6_18;Chapter
Inclination of Insider Threats’ Mitigation and Implementation: Concurrence View from Malaysian Employees;Knowledge Management in Organizations;;;;10.1007/978-3-319-95204-8_29;Mohd Nazer ApauMuliati SedekRabiah Ahmad;2018;http://link.springer.com/chapter/10.1007/978-3-319-95204-8_29;Chapter
A Lightweight Graph-Based Model for Inter-networking Access Control;Cloud Computing and Security;;;;10.1007/978-3-030-00015-8_51;Zhongmiao KangWenting JiangYan Chen;2018;http://link.springer.com/chapter/10.1007/978-3-030-00015-8_51;Chapter
Ubiquitous Authentication and Authorization Mechanism for Enterprise Resources Acquisition;Advances in Computer Science and Ubiquitous Computing;;;;10.1007/978-981-10-7605-3_176;Mei-Yu WuChih-Kun KeMing-Ru Lee;2018;http://link.springer.com/chapter/10.1007/978-981-10-7605-3_176;Chapter
Towards a Reliable and Accountable Cyber Supply Chain in Energy Delivery System Using Blockchain;Security and Privacy in Communication Networks;;;;10.1007/978-3-030-01704-0_3;Xueping LiangSachin ShettyDeepak ToshYafei JiDanyi Li;2018;http://link.springer.com/chapter/10.1007/978-3-030-01704-0_3;Chapter
Automatic Generation of Security Compliant (Virtual) Model Views;Conceptual Modeling;;;;10.1007/978-3-030-00847-5_10;Salvador MartínezAlexis FoucheSébastien GérardJordi Cabot;2018;http://link.springer.com/chapter/10.1007/978-3-030-00847-5_10;Chapter
Towards Creating a DSL Facilitating Modelling of Dynamic Access Control in Event-B;Abstract State Machines, Alloy, B, TLA, VDM, and Z;;;;10.1007/978-3-319-91271-4_28;Inna VistbakkaMikhail BarashElena Troubitsyna;2018;http://link.springer.com/chapter/10.1007/978-3-319-91271-4_28;Chapter
Enabling the Deployment of ABAC Policies in RBAC Systems;Data and Applications Security and Privacy XXXII;;;;10.1007/978-3-319-95729-6_4;Gunjan BatraVijayalakshmi AtluriJaideep VaidyaShamik Sural;2018;http://link.springer.com/chapter/10.1007/978-3-319-95729-6_4;Chapter
Dynamic Role Binding in Blockchain-Based Collaborative Business Processes;Advanced Information Systems Engineering;;;;10.1007/978-3-030-21290-2_25;Orlenys López-PintadoMarlon DumasLuciano García-BañuelosIngo Weber;2019;http://link.springer.com/chapter/10.1007/978-3-030-21290-2_25;Chapter
Dynamic Team Access Control for Collaborative Internet of Things;Mobile, Secure, and Programmable Networking;;;;10.1007/978-3-030-03101-5_7;Hadjer Benhadj DjilaliDjamel Tandjaoui;2019;http://link.springer.com/chapter/10.1007/978-3-030-03101-5_7;Chapter
Unwanted RBAC Functions Over Health Information System (HIS);Information Technology and Systems;;;;10.1007/978-3-030-11890-7_67;Marcelo Antonio de Carvalho JuniorPaulo Bandiera-Paiva;2019;http://link.springer.com/chapter/10.1007/978-3-030-11890-7_67;Chapter
A SAT-Based Formal Approach for Verifying Business Process Configuration;Big Data Innovations and Applications;;;;10.1007/978-3-030-27355-2_4;Abderrahim Ait WakrimeSouha BoubakerSlim KallelWalid Gaaloul;2019;http://link.springer.com/chapter/10.1007/978-3-030-27355-2_4;Chapter
The Current State of the Holistic Privacy and Security Modelling Approach in Business Process and Software Architecture Modelling;Information Systems Security and Privacy;;;;10.1007/978-3-030-25109-3_6;Sascha AlpersRoman PilipchukAndreas OberweisRalf Reussner;2019;http://link.springer.com/chapter/10.1007/978-3-030-25109-3_6;Chapter
Designing a User-Experience-First, Privacy-Respectful, High-Security Mutual-Multifactor Authentication Solution;Security in Computing and Communications;;;;10.1007/978-981-13-5826-5_14;Chris DrakePraveen Gauravaram;2019;http://link.springer.com/chapter/10.1007/978-981-13-5826-5_14;Chapter
Conditional Uncertainty in Constraint Networks;Agents and Artificial Intelligence;;;;10.1007/978-3-030-05453-3_7;Matteo ZavatteriLuca Viganò;2019;http://link.springer.com/chapter/10.1007/978-3-030-05453-3_7;Chapter
Achieving GDPR Compliance of BPMN Process Models;Information Systems Engineering in Responsible Information Systems;;;;10.1007/978-3-030-21297-1_2;Simone AgostinelliFabrizio Maria MaggiAndrea MarrellaFrancesco Sapio;2019;http://link.springer.com/chapter/10.1007/978-3-030-21297-1_2;Chapter
Resource Controllability of Workflows Under Conditional Uncertainty;Business Process Management Workshops;;;;10.1007/978-3-030-37453-2_7;Matteo ZavatteriCarlo CombiLuca Viganò;2019;http://link.springer.com/chapter/10.1007/978-3-030-37453-2_7;Chapter
Involvement of Business Roles in Auditing with Process Mining;Evaluation of Novel Approaches to Software Engineering;;;;10.1007/978-3-030-22559-9_2;Ella RoubtsovaNiels Wiersma;2019;http://link.springer.com/chapter/10.1007/978-3-030-22559-9_2;Chapter
User-Centered and Privacy-Driven Process Mining System Design for IoT;Information Systems Engineering in Responsible Information Systems;;;;10.1007/978-3-030-21297-1_17;Judith MichaelAgnes KoschmiderFelix MannhardtNathalie BaracaldoBernhard Rumpe;2019;http://link.springer.com/chapter/10.1007/978-3-030-21297-1_17;Chapter
Enterprise Computing: A Case Study on Current Practices in SAP Operations;Business Information Systems Workshops;;;;10.1007/978-3-030-36691-9_11;Johannes HintschKlaus Turowski;2019;http://link.springer.com/chapter/10.1007/978-3-030-36691-9_11;Chapter
Business Process Compliance Despite Change: Towards Proposals for a Business Process Adaptation;Information Systems Engineering in Responsible Information Systems;;;;10.1007/978-3-030-21297-1_20;Tobias SeyffarthStephan KuehnelStefan Sackmann;2019;http://link.springer.com/chapter/10.1007/978-3-030-21297-1_20;Chapter
A Critical Security Analysis of the Password-Based Authentication Honeywords System Under Code-Corruption Attack;Information Systems Security and Privacy;;;;10.1007/978-3-030-25109-3_7;Ziya Alper GençGabriele LenziniPeter Y. A. RyanItzel Vazquez Sandoval;2019;http://link.springer.com/chapter/10.1007/978-3-030-25109-3_7;Chapter
Logic Based Look-Ahead for the Execution of Multi-perspective Declarative Processes;Enterprise, Business-Process and Information Systems Modeling;;;;10.1007/978-3-030-20618-5_4;Martin KäppelNicolai SchützenmeierStefan SchönigLars AckermannStefan Jablonski;2019;http://link.springer.com/chapter/10.1007/978-3-030-20618-5_4;Chapter
How (Not) to Use Welch’s T-Test in Side-Channel Security Evaluations;Smart Card Research and Advanced Applications;;;;10.1007/978-3-030-15462-2_5;François-Xavier Standaert;2019;http://link.springer.com/chapter/10.1007/978-3-030-15462-2_5;Chapter
Invited Paper: On the Characterization of Blockchain Consensus Under Incentives;Stabilization, Safety, and Security of Distributed Systems;;;;10.1007/978-3-030-34992-9_1;Sara Tucci-Piergiovanni;2019;http://link.springer.com/chapter/10.1007/978-3-030-34992-9_1;Chapter
A Comparative Analysis Approach for Deriving Failure Scenarios in the Natural Gas Distribution Infrastructure;Critical Infrastructure Protection XIII;;;;10.1007/978-3-030-34647-8_2;Michael LocastoDavid Balenson;2019;http://link.springer.com/chapter/10.1007/978-3-030-34647-8_2;Chapter
Preference-Based Resource and Task Allocation in Business Process Automation;On the Move to Meaningful Internet Systems: OTM 2019 Conferences;;;;10.1007/978-3-030-33246-4_26;Reihaneh BidarArthur ter HofstedeRenuka SindhgattaChun Ouyang;2019;http://link.springer.com/chapter/10.1007/978-3-030-33246-4_26;Chapter
Automatic Business Process Model Extension to Repair Constraint Violations;Service-Oriented Computing;;;;10.1007/978-3-030-33702-5_9;Xavier OriolGiuseppe De GiacomoMontserrat EstañolErnest Teniente;2019;http://link.springer.com/chapter/10.1007/978-3-030-33702-5_9;Chapter
Validation of Safety-Like Properties for Entity-Based Access Control Policies;Advances in Soft and Hard Computing;;;;10.1007/978-3-030-03314-9_23;Sergey AfoninAntonina Bonushkina;2019;http://link.springer.com/chapter/10.1007/978-3-030-03314-9_23;Chapter
Shadowed Authorization Policies - A Disaster Waiting to Happen?;Web Information Systems Engineering – WISE 2019;;;;10.1007/978-3-030-34223-4_22;Ehtesham ZahoorUzma BibiOlivier Perrin;2019;http://link.springer.com/chapter/10.1007/978-3-030-34223-4_22;Chapter
CABAC: A Content-Driven Attribute-Based Access Control Model for Big Data;Artificial Intelligence and Security;;;;10.1007/978-3-030-24271-8_46;Ke MaGeng Yang;2019;http://link.springer.com/chapter/10.1007/978-3-030-24271-8_46;Chapter
PRAN: A Provenance Based Model and Prototype to Strengthen Authentication;Web, Artificial Intelligence and Network Applications;;;;10.1007/978-3-030-15035-8_13;Rajidi Satish Chandra ReddySrinivas Reddy Gopu;2019;http://link.springer.com/chapter/10.1007/978-3-030-15035-8_13;Chapter
Toward Implementing Spatio-Temporal RBAC Extensions;Information Systems Security;;;;10.1007/978-3-030-36945-3_4;Aditya DubeyUttara RaviSomya SharmaBarsha Mitra;2019;http://link.springer.com/chapter/10.1007/978-3-030-36945-3_4;Chapter
Towards an Automated Extraction of ABAC Constraints from Natural Language Policies;ICT Systems Security and Privacy Protection;;;;10.1007/978-3-030-22312-0_8;Manar AlohalyHassan TakabiEduardo Blanco;2019;http://link.springer.com/chapter/10.1007/978-3-030-22312-0_8;Chapter
On the Compliance of Access Control Policies in Web Applications;Context-Aware Systems and Applications, and Nature of Computation and Communication;;;;10.1007/978-3-030-06152-4_6;Thanh-Nhan LuongDinh-Hieu VoVan-Khanh ToNinh-Thuan Truong;2019;http://link.springer.com/chapter/10.1007/978-3-030-06152-4_6;Chapter
Online Detection of Operator Errors in Cloud Computing Using Anti-patterns;Data-Driven Process Discovery and Analysis;;;;10.1007/978-3-030-11638-5_1;Arthur Vetter;2019;http://link.springer.com/chapter/10.1007/978-3-030-11638-5_1;Chapter
Intrusion Detection Traps within Live Network Environment;Cyberspace Safety and Security;;;;10.1007/978-3-030-37352-8_7;Xiaochun ChengMatus Mihok;2019;http://link.springer.com/chapter/10.1007/978-3-030-37352-8_7;Chapter
Implementing and Contracting Agile and DevOps: A Survey in the Netherlands;Digital Services and Platforms. Considerations for Sourcing;;;;10.1007/978-3-030-15850-7_7;Erik Beulen;2019;http://link.springer.com/chapter/10.1007/978-3-030-15850-7_7;Chapter
Formal Verification of a Certified Policy Language;Verification and Evaluation of Computer and Communication Systems;;;;10.1007/978-3-030-65955-4_13;Amir EamanAmy Felty;2020;http://link.springer.com/chapter/10.1007/978-3-030-65955-4_13;Chapter
My Vote, My (Personal) Data: Remote Electronic Voting and the General Data Protection Regulation;Electronic Voting;;;;10.1007/978-3-030-60347-2_11;Adrià Rodríguez-Pérez;2020;http://link.springer.com/chapter/10.1007/978-3-030-60347-2_11;Chapter
Social Constructionism in Security Protocols;Security Protocols XXVII;;;;10.1007/978-3-030-57043-9_7;Simon N. FoleyVivien M. Rooney;2020;http://link.springer.com/chapter/10.1007/978-3-030-57043-9_7;Chapter
Intelligent Agent-Based RBAC Model to Support Cyber Security Alliance Among Multiple Organizations in Global IT Systems;17th International Conference on Information Technology–New Generations (ITNG 2020);;;;10.1007/978-3-030-43020-7_13;Rubina GhazalNauman QadeerAhmad Kamran MalikBasit RazaMansoor Ahmed;2020;http://link.springer.com/chapter/10.1007/978-3-030-43020-7_13;Chapter
An Efficient Organizations’ Bitcoin Wallet Signature Scheme;Proceedings of the International Conference on Advanced Intelligent Systems and Informatics 2019;;;;10.1007/978-3-030-31129-2_19;Shereen M. MahgoubFatty M. SalemI. I. Ibrahim;2020;http://link.springer.com/chapter/10.1007/978-3-030-31129-2_19;Chapter
Review and Analysis of Access Control Mechanism for Cloud Data Centres;Computing Algorithms with Applications in Engineering;;;;10.1007/978-981-15-2369-4_38;Ajay Kumar DubeyVimal Mishra;2020;http://link.springer.com/chapter/10.1007/978-981-15-2369-4_38;Chapter
A Structured Approach to GDPR Compliance;Digital Transformation of Collaboration;;;;10.1007/978-3-030-48993-9_16;Antonio CapodieciLuca Mainetti;2020;http://link.springer.com/chapter/10.1007/978-3-030-48993-9_16;Chapter
Process Driven Access Control and Authorization Approach;Fourth International Congress on Information and Communication Technology;;;;10.1007/978-981-15-0637-6_26;John Paul KasseLai XuPaul de VriezeYuewei Bai;2020;http://link.springer.com/chapter/10.1007/978-981-15-0637-6_26;Chapter
Privacy, Security, Legal and Technology Acceptance Requirements for a GDPR Compliance Platform;Computer Security;;;;10.1007/978-3-030-42048-2_14;Aggeliki TsohouManos MagkosHaralambos MouratidisGeorge ChrysolorasLuca PirasMichalis PavlidisJulien DebusscheMarco RotoloniBeatriz Gallego-Nicasio Crespo;2020;http://link.springer.com/chapter/10.1007/978-3-030-42048-2_14;Chapter
Drafting a Cybersecurity Framework Profile for Smart Grids in EU: A Goal-Based Methodology;Dependable Computing - EDCC 2020 Workshops;;;;10.1007/978-3-030-58462-7_12;Tanja PavleskaHelder AranhaMassimiliano MasiGiovanni Paolo Sellitto;2020;http://link.springer.com/chapter/10.1007/978-3-030-58462-7_12;Chapter
Security by Design Development Methodology for File Hosting Case;Smart Education and e-Learning 2020;;;;10.1007/978-981-15-5584-8_33;Ilya DanenkovDaria KolesnikovaAleksandr BabikovRadda Iureva;2020;http://link.springer.com/chapter/10.1007/978-981-15-5584-8_33;Chapter
